id,count,latitude,longitude 
16916,1,42.3333,-83.0333
16917,1,40.7619,-73.9763
16918,1,-31.9522,115.8614
16919,1,34.1219,-117.3251
16920,1,36.1907,-95.9821
16921,1,33.0952,-96.7524
16922,1,29.1872,-82.1401
16923,1,29.5641,-95.0255
16924,1,35.0768,-82.4361
16925,1,40.6247,-111.7123
16926,1,42.1879,-89.0698
16927,1,40.7066,-73.3501
16928,1,51.2667,7.1833
16929,1,32.8371,-97.082
16930,1,49,32
16931,1,42.2776,-83.7409
16932,1,38.8998,-94.7052
16933,2,43.0738,-83.8608
16934,1,33.2148,-97.1331
16935,1,38.3036,-85.5787
16936,1,45.9964,13.5264
16937,1,38,-97
16938,1,29.9804,-94.0027
16939,1,35.5752,-97.6385
16940,1,50.3353,19.5617
16941,1,37.0209,-93.206
16942,1,41.5547,-88.0987
16943,6,51,9
16944,1,53.1333,23.15
16945,1,32.7357,-97.1081
16946,2,30,70
16947,1,32.844,-97.1431
16948,1,29.8729,-98.014
16949,1,41.4673,-73.3883
16950,1,33.2148,-97.1331
16951,1,35.4676,-97.5164
16952,1,39.9286,-75.0242
16953,1,40.7421,-74.0018
16954,3,32.8151,-97.1734
16955,1,50.2584,19.0275
16956,1,38,-97
16957,1,41.8394,-73.1255
16958,1,29.4241,-98.4936
16959,1,51.0833,6.8833
16960,1,33.5225,-117.7075
16961,1,38.0293,-78.4767
16962,2,42.9634,-85.6681
16963,2,30.6568,-97.6026
16964,2,51,9
16965,1,48.1471,37.3003
16966,1,39.9404,-82.0132
16967,5,37.459,-122.1781
16968,1,41.0979,-81.4258
16969,10,30.2678,-97.7426
16970,2,29.7633,-95.3633
16971,1,39.0483,-95.678
16972,1,33.0162,-96.5382
16973,1,30.1028,-94.174
16974,1,32.5702,-97.1313
16975,1,37.2438,-76.7275
16976,1,40.6403,22.9439
16977,1,30.5174,-97.6304
16978,1,-27.471,153.0243
16979,2,46,2
16980,1,35.4676,-97.5164
16981,1,33.1499,-96.8555
16982,1,42.4282,-71.3163
16983,1,32.9367,-96.549
16984,1,29.58,-95.4663
16985,1,33.4484,-112.074
16986,1,38,-97
16987,1,32.5702,-97.1313
16988,1,34.4436,-118.6095
16989,1,30.3703,-97.8454
16990,1,38,-97
16991,1,35.6165,-97.4789
16992,1,38,-97
16993,1,29.8947,-81.3145
16994,1,29.6569,-98.5107
16995,1,37.5483,-121.9886
16996,1,39.7945,-94.8042
16997,2,29.6939,-95.5261
16998,1,32.9342,-97.2515
16999,1,41.5061,-87.6356
17000,1,30.0336,-95.261
17001,1,32.7007,-97.3878
17002,1,43.2486,-86.1383
17003,1,32.7831,-96.8067
17004,1,42.5038,-83.4764
17005,1,23,-102
17006,1,39.2417,-83.7913
17007,2,47.6597,-117.4291
17008,1,44.8314,-123.2034
17009,1,32.7831,-96.8067
17010,1,43,25
17011,1,30.0997,-91.9901
17012,1,27.7899,-82.6773
17013,1,33.2507,-86.9211
17014,1,10.6317,-71.6406
17015,1,46,25
17016,9,38,-97
17017,1,42.584,-82.9206
17018,1,32.7831,-96.8067
17019,2,32.8524,-97.288
17020,1,33.0294,-97.0687
17021,1,29.6195,-100.8089
17022,1,40.6224,-74.3124
17023,1,24.9056,67.0822
17024,2,39.9289,116.3883
17025,3,51,9
17026,1,35.233,-97.4122
17027,1,32.9346,-97.2517
17028,9,29.7523,-95.367
17029,1,32.7254,-97.3208
17030,1,38.8339,-104.8214
17031,1,55.7522,37.6156
17032,1,35.222,-101.8313
17033,1,30.3814,-97.9355
17034,1,52.1502,5.1302
17035,1,59.85,17.6333
17036,1,35.7125,-88.7021
17037,1,47.4356,-122.1141
17038,1,32.9914,-96.6645
17039,1,51,9
17040,1,53.55,-113.5
17041,1,30.0828,-95.9863
17042,1,38,-97
17043,1,40.586,-74.2713
17044,2,33.1507,-96.8236
17045,1,30.2414,-97.7687
17046,1,33.0017,-96.8441
17047,1,52.3118,6.9297
17048,1,29.7633,-95.3633
17049,1,40.7995,-111.8285
17050,1,30.5632,-91.035
17051,1,40.0804,-74.4581
17052,1,40.036,-86.1705
17053,1,33.1122,-96.6938
17054,1,38.985,-95.3436
17055,1,52.5,-2.0833
17056,1,33.9173,-102.3249
17057,1,55.7522,37.6156
17058,1,41.8089,-88.0112
17059,2,36.0877,-115.1485
17060,3,51,9
17061,1,30.0787,-97.8341
17062,1,33.0945,-97.3118
17063,1,29.5073,-98.5747
17064,1,32.8254,-96.6831
17065,1,32.8813,-97.3622
17066,1,39.8083,-104.9339
17067,1,39.4022,-107.2112
17068,1,29.5628,106.5528
17069,1,46.9778,-122.8716
17070,1,49,32
17071,1,55.6667,12.5833
17072,1,48.7194,44.5018
17073,1,0,0
17074,1,40.6617,-73.9855
17075,1,35.9243,-94.1885
17076,1,31.5497,74.3436
17077,1,30.567,-96.2837
17078,1,42.2405,-85.4842
17079,1,39.722,-86.09
17080,2,49,32
17081,1,15.4667,75.0167
17082,1,26.0614,119.3061
17083,1,36.4505,-94.2314
17084,1,37.6688,-122.0808
17085,1,38,-97
17086,1,30.6131,-96.3217
17087,1,39.9872,-74.1601
17088,3,38.9266,-77.3936
17089,1,29.7397,-95.8302
17090,1,32.9685,-96.5821
17091,1,41.8366,-72.4632
17092,1,39.8382,-75.1527
17093,1,38,-97
17094,18,55.7522,37.6156
17095,11,51,9
17096,1,59.1667,18.1331
17097,1,32.7831,-96.8067
17098,1,33.9791,-84.1494
17099,1,29.5356,-98.4814
17100,1,55.7333,-3.9667
17101,2,39.1623,-84.8911
17102,1,48.9381,2.494
17103,1,35.297,-94.0363
17104,1,38,-97
17105,1,55.7522,37.6156
17106,1,33.6451,-117.6786
17107,1,37.2669,-80.4325
17108,1,55.7522,37.6156
17109,1,33.0294,-97.0687
17110,2,32.9537,-96.8903
17111,1,38,-97
17112,1,38,-97
17113,1,29.4486,-98.3842
17114,1,39.827,-84.0187
17115,1,32.7714,-97.2915
17116,1,50.8167,5.6667
17117,1,35.15,-106.5728
17118,1,32.9029,-96.5639
17119,1,27.5064,-99.5075
17120,1,31.7698,-106.3323
17121,1,33.9864,-118.0884
17122,1,32.6615,-97.1694
17123,1,57.7833,14.1833
17124,1,40.0707,-74.1108
17125,1,51.5,-3.2
17126,1,38,-97
17127,1,31.0456,121.3997
17128,1,32.6005,-85.5834
17129,1,49,32
17130,1,37.563,-122.3255
17131,1,43.4599,-116.244
17132,2,32.7254,-97.3208
17133,1,32.5007,-94.7405
17134,1,52.5833,-0.25
17135,1,33.0848,-97.2961
17136,1,29.4241,-98.4936
17137,2,35.514,-82.3959
17138,1,31.78,35.23
17139,1,49,32
17140,1,32.318,-95.2921
17141,1,54.2167,9.9333
17142,1,34.7465,-92.2896
17143,1,43,25
17144,1,39.9597,-75.1968
17145,3,40.6501,-73.9496
17146,1,26.009,-80.4091
17147,1,32.3694,-96.7873
17148,1,36.1443,-115.183
17149,1,32.7492,-97.2205
17150,1,51.7373,36.1873
17151,1,40.4184,-80.0509
17152,1,66.05,12.9333
17153,34,54,-2
17154,1,40.659,-74.3474
17155,1,35.685,139.7514
17156,1,38.6019,-89.9138
17157,1,26.3017,-98.1633
17158,4,51,9
17159,1,32.9367,-96.549
17160,1,30.3054,-98
17161,4,51,9
17162,5,32.6606,-97.0249
17163,2,51,9
17164,1,38.3498,-81.6326
17165,1,32.0617,118.7778
17166,1,26.5106,-98.6534
17167,1,32.7254,-97.3208
17168,1,38,-97
17169,1,-14.2393,-170.7221
17170,1,41.8776,-87.6272
17171,1,32.2313,-95.2958
17172,1,44.1209,-103.1978
17173,1,30.6131,-96.3217
17174,1,38.9385,-85.8896
17175,1,59.8944,30.2642
17176,1,49.6019,8.4719
17177,1,40.8992,-72.8832
17178,1,35.5331,-97.7707
17179,1,55.95,-3.2
17180,1,31.6909,-89.1445
17181,1,49,32
17182,1,35.4874,-80.6217
17183,1,28.0374,-82.3902
17184,1,30.048,-94.3357
17185,1,59.8944,30.2642
17186,1,32.9312,-96.4597
17187,1,41.8471,-87.6248
17188,1,45.7,-0.3333
17189,1,32.9014,-117.2079
17190,3,33.2148,-97.1331
17191,1,38,-97
17192,1,41.1408,-96.2397
17193,1,38,-97
17194,1,30.2672,-97.7431
17195,1,33.029,-97.1123
17196,1,30.2936,120.1614
17197,1,51.0833,-114.0833
17198,2,40.1106,-88.2073
17199,1,41.7239,123.2017
17200,1,34.0143,-86.0066
17201,1,42.7237,-83.4222
17202,1,39.7851,-86.1665
17203,1,32.7831,-96.8067
17204,1,59,26
17205,1,30.4998,-97.8082
17206,1,32.7831,-96.8067
17207,1,32.6323,-96.9125
17208,1,35.5752,-97.6385
17209,1,39.9289,116.3883
17210,1,55.7522,37.6156
17211,1,33.0017,-96.8441
17212,1,41.0551,-73.8201
17213,1,37.9887,-84.4777
17214,1,38.6273,-90.1979
17215,1,32.3585,-97.3337
17216,1,32.8266,-96.7467
17217,1,33.0848,-97.2961
17218,1,29.4241,-98.4936
17219,1,32.8791,-96.9898
17220,1,45.5,-73.5833
17221,1,33.2023,-84.2306
17222,1,30.6944,-88.043
17223,1,-25.4167,-49.25
17224,1,30.0684,-95.3727
17225,1,42.4364,18.6961
17226,9,51,9
17227,1,10.5,-66.9167
17228,1,15.5512,120.8147
17229,1,35.2222,-97.5126
17230,1,55.7522,37.6156
17231,1,37.1385,-112.979
17232,1,33.6562,-96.9069
17233,1,47.85,35.2833
17234,1,33.0362,-96.6712
17235,1,38,-97
17236,1,28.6,77.2
17237,1,32.746,-96.9978
17238,1,40.2056,-8.4196
17239,1,36.6683,116.9972
17240,1,36.0679,-86.7194
17241,1,55.7522,37.6156
17242,1,54.9878,-1.4214
17243,1,49,32
17244,1,61.0667,28.1833
17245,1,41.9153,-88.1287
17246,1,54,-2
17247,1,42.9833,-81.25
17248,1,-22.9,-43.2333
17249,1,30.384,-97.7073
17250,1,31.2617,-85.4142
17251,1,38,-97
17252,1,44.3511,-74.1034
17253,1,38,-97
17254,1,30.514,-90.4804
17255,14,51,9
17256,2,57.8667,11.9667
17257,1,47.8719,-97.1503
17258,1,29.7397,-95.5238
17259,1,32.9126,-96.6389
17260,1,55.7522,37.6156
17261,1,52.5,5.75
17262,1,32.2313,-95.2958
17263,1,25.0392,121.525
17264,1,46,2
17265,1,32.4272,-97.7982
17266,1,32.7243,-97.0805
17267,1,55.7522,37.6156
17268,2,30.5801,114.2734
17269,1,29.7633,-95.3633
17270,1,32.746,-96.9978
17271,2,36.175,-115.1372
17272,1,32.9346,-97.2517
17273,1,57.55,25.4
17274,1,30.2672,-97.7431
17275,1,38,-97
17276,1,51.8333,0.7167
17277,1,42.3313,-7.8627
17278,2,32.6615,-97.1694
17279,1,57,25
17280,1,33.0306,-96.9926
17281,1,47.0056,28.8575
17282,1,33.0735,-96.9032
17283,1,22.25,114.1667
17284,1,33.0306,-96.9926
17285,2,37.9711,-121.96
17286,1,32.9579,-96.6236
17287,1,30.0861,-94.1018
17288,1,29.7633,-95.3633
17289,1,33.9009,-118.0073
17290,1,51.9667,7.6333
17291,1,55.4167,12.95
17292,1,40.6695,-73.8726
17293,1,43.0731,-89.4012
17294,1,33.5422,-111.9679
17295,1,36.0937,-96.9875
17296,2,47.0056,28.8575
17297,1,30.7996,-90.4746
17298,1,39.2353,-84.4573
17299,1,41.9763,-88.1441
17300,2,30.0799,-95.4172
17301,1,39.1023,-96.5246
17302,1,32.7357,-97.1081
17303,1,32.7714,-97.2915
17304,1,32.8101,-97.1061
17305,1,33.6748,-111.9519
17306,1,32.7254,-97.3208
17307,1,38,-97
17308,1,33.6357,-96.6089
17309,1,30.0799,-95.4172
17310,1,41.7922,123.4328
17311,1,41.627,-88.204
17312,1,37.7749,-122.4194
17313,2,39.084,-76.6157
17314,1,38,-97
17315,1,33.1499,-96.8555
17316,1,49.4478,11.0683
17317,1,29.5636,-95.2861
17318,1,54,-2
17319,1,40.7386,-111.8591
17320,1,39.1183,-76.6854
17321,1,32.6586,-97.3842
17322,1,60,100
17323,1,33.2479,-111.7895
17324,1,33.0462,-96.9942
17325,1,35.438,-118.8312
17326,1,49.8833,-97.1667
17327,1,39.7146,-105.2433
17328,1,32.4065,-97.2117
17329,1,23.0268,113.1315
17330,1,22.8167,108.3167
17331,1,40.7426,-84.1052
17332,1,33.8924,-117.7879
17333,1,38.6273,-90.1979
17334,1,32.7673,-96.6247
17335,1,32.9193,-96.982
17336,1,41.8784,-87.6852
17337,1,47.8167,9.0667
17338,1,37.1786,-76.4721
17339,1,43.6797,-85.5619
17340,1,42.3233,-71.4352
17341,1,51.5142,-0.0931
17342,1,44.65,-63.6
17343,1,25.7086,-80.4063
17344,1,33.1088,-97.1665
17345,1,35.4676,-97.5164
17346,1,43.2641,-78.7253
17347,1,32.746,-96.9978
17348,1,32.8343,-97.2289
17349,1,36,138
17350,1,34.4179,-93.0493
17351,1,32.6042,-96.8653
17352,1,43.8667,-79.4333
17353,1,32.8371,-97.082
17354,1,29.8729,-98.014
17355,1,38,-97
17356,1,34.6087,-98.3903
17357,1,38.9358,-77.1621
17358,1,38,-97
17359,1,38.7296,-120.7986
17360,1,41.6453,-0.8849
17361,1,33.1499,-96.8555
17362,1,54,-2
17363,2,40.9868,-75.1946
17364,1,52.35,4.9167
17365,1,33.5717,-117.7289
17366,1,42.0657,-93.6928
17367,1,51.4833,7.2167
17368,1,28.5494,-81.7729
17369,1,30.4,-97.7528
17370,1,59.8944,30.2642
17371,1,32.9546,-97.015
17372,1,38.9822,-94.6708
17373,1,30.5681,-90.4839
17374,1,38.5816,-121.4944
17375,1,33.5083,-112.0717
17376,1,29.428,-98.4621
17377,1,32.4065,-97.2117
17378,1,53.55,-113.5
17379,1,23,-102
17380,3,33.0341,-96.8705
17381,1,39.1058,-94.5933
17382,1,35.3479,-94.3532
17383,1,32.9346,-97.2517
17384,1,55.7522,37.6156
17385,2,31.6995,-94.6074
17386,2,38,-97
17387,1,38,-97
17388,1,21.3209,-157.8389
17389,1,26.0909,-80.1544
17390,1,38,-97
17391,1,45.4167,-75.7
17392,1,36.0937,-96.9875
17393,1,18.5333,73.8667
17394,1,59.8944,30.2642
17395,1,32.8638,-97.1757
17396,2,32.7831,-96.8067
17397,1,38.9536,-94.7336
17398,2,32.4998,-92.338
17399,1,41.0745,-76.1308
17400,1,49,32
17401,1,42.3444,-71.2479
17402,1,49.1364,-122.8213
17403,1,40.153,-87.6459
17404,1,39.9289,116.3883
17405,1,38,-97
17406,3,38,-97
17407,1,37.8381,-122.1026
17408,1,35.9606,-83.9207
17409,1,40.0989,-83.1615
17410,1,41.85,-87.65
17411,1,32.7831,-96.8067
17412,1,59.5167,17.6333
17413,1,38,-97
17414,1,30.8081,73.4458
17415,1,30.452,-86.6292
17416,6,52.1351,4.6549
17417,1,32.9234,-97.081
17418,1,46.7216,-92.4594
17419,2,59.5167,17.6333
17420,1,26.2394,-97.1853
17421,1,29.7523,-95.367
17422,1,55.7522,37.6156
17423,1,30.628,-96.3344
17424,1,44.3,-78.3333
17425,1,38,-97
17426,1,39.1582,-75.5244
17427,1,59.8944,30.2642
17428,1,37.6182,-93.6282
17429,1,43.6667,-79.4167
17430,1,32.8256,-96.9615
17431,1,35.685,139.7514
17432,1,40.1046,-74.3459
17433,1,34.4853,-97.8522
17434,1,32.9193,-96.982
17435,1,32.7831,-96.8067
17436,1,29.8557,-95.2961
17437,1,38,-97
17438,1,48.463,35.039
17439,1,51.5,12
17440,1,55.7522,37.6156
17441,1,31.0456,121.3997
17442,1,33.0198,-96.6989
17443,1,40.791,-73.9256
17444,1,32.8343,-97.2289
17445,1,43.1005,-77.426
17446,1,31.0456,121.3997
17447,1,31.2164,-97.7418
17448,1,38,-97
17449,1,35.2075,-101.8922
17450,2,52.5167,13.4
17451,1,46.65,-70.8
17452,1,31.8639,117.2808
17453,1,51.9167,-0.65
17454,2,29.7523,-95.367
17455,2,32.8796,-96.7043
17456,1,40.9167,14.2333
17457,1,37.0209,-93.206
17458,1,38,-97
17459,1,39.0997,-94.5786
17460,1,42.4645,-83.3763
17461,1,-10,-55
17462,1,32.9588,-96.9812
17463,1,49.1667,-122.9667
17464,2,32.7831,-96.8067
17465,1,42.8333,12.8333
17466,1,30.2672,-97.7431
17467,1,55.7522,37.6156
17468,1,39.3892,-76.492
17469,1,24,90
17470,2,29.7633,-95.3633
17471,1,53.55,-113.5
17472,9,30.2955,-97.8133
17473,1,55.7522,37.6156
17474,3,35.483,-94.3469
17475,1,41.2586,-95.9378
17476,1,44.4333,26.1
17477,1,40.1071,-82.8981
17478,1,50.4333,30.5167
17479,1,21.0333,105.85
17480,1,28.6616,-81.5307
17481,3,32.7831,-96.8067
17482,2,38,-97
17483,1,43.6,-79.65
17484,1,32.5101,74.5431
17485,1,49,32
17486,1,42.6599,-83.1237
17487,1,43.1486,-88.1246
17488,1,55.7522,37.6156
17489,1,43.9102,-91.2432
17490,1,32.8916,-96.5684
17491,1,40.7209,-74.0468
17492,1,38,-97
17493,1,38,-97
17494,1,44.6708,-88.8893
17495,1,39.0337,-94.541
17496,1,38.2812,-80.8526
17497,1,-0.2167,-78.5
17498,1,37.3824,-5.9761
17499,1,38,-97
17500,1,29.5628,106.5528
17501,1,38,-97
17502,1,55.7522,37.6156
17503,2,38.9536,-94.7336
17504,1,32.7077,-96.8741
17505,1,60,100
17506,2,39.9289,116.3883
17507,1,44.5709,-88.1168
17508,2,50.8667,6.1
17509,1,41.85,-87.65
17510,1,39.3427,-77.3782
17511,1,31.4857,-84.5138
17512,1,30.628,-96.3344
17513,1,32.2923,-81.2182
17514,1,51.5406,46.0086
17515,1,32.7254,-97.3208
17516,1,42.4312,-83.4833
17517,1,29.7633,-95.3633
17518,1,29.8729,-98.014
17519,1,53.4,-2.15
17520,1,-5,120
17521,1,37.8033,-122.4108
17522,1,36.154,-95.9928
17523,5,51,9
17524,2,32.9689,-96.7991
17525,1,33.4484,-112.074
17526,1,47.5407,-122.2712
17527,1,32.9342,-97.2515
17528,1,38.8251,-90.7289
17529,1,28.5553,-82.3879
17530,1,47.6062,-122.3321
17531,1,30.2516,-92.1182
17532,1,33.856,-84.2129
17533,1,38.678,-121.1761
17534,1,35.3733,-119.0187
17535,2,32.5305,-97.3076
17536,1,38.8337,-77.1204
17537,1,30.4507,-91.1546
17538,1,38.9785,-76.4922
17539,2,34.6921,-77.3912
17540,1,38,-97
17541,1,4.5339,-75.6811
17542,1,13.4443,144.7863
17543,1,29.5476,-98.4251
17544,1,39.9572,-74.9162
17545,1,33.1212,-97.1834
17546,1,29.9295,-90.0309
17547,1,32.2217,-110.9265
17548,1,-37.8333,145
17549,1,30.2672,-97.7431
17550,1,40.7608,-111.8911
17551,1,40.7053,-112.0848
17552,2,42.3265,-122.8756
17553,1,55.7522,37.6156
17554,1,33.0362,-96.6712
17555,1,29.9055,-96.8766
17556,1,33.4307,-96.3386
17557,1,38,-97
17558,1,39.4738,-76.2894
17559,1,54,-2
17560,1,55.7522,37.6156
17561,1,38.6821,-121.3482
17562,1,20,77
17563,2,38,-97
17564,1,53.5167,-113.3167
17565,1,37.9748,-87.5559
17566,2,26.0614,119.3061
17567,1,27.9475,-82.4584
17568,1,55.7522,37.6156
17569,1,33.0706,-116.8372
17570,1,32.7153,-117.1573
17571,1,38,-97
17572,1,40.4067,-80.1108
17573,1,32.7254,-97.3208
17574,1,37.6745,-122.0883
17575,1,35.1988,-106.7035
17576,1,29.5075,-95.0895
17577,1,29.5628,106.5528
17578,1,42.3333,-83.0333
17579,1,37.6585,-97.4419
17580,1,49,32
17581,1,52.25,21
17582,1,42.4728,-73.2744
17583,1,33.1494,-96.4833
17584,1,33.3072,-87.5859
17585,1,47.2333,-53.9667
17586,1,32.9367,-96.549
17587,1,52.7229,19.6921
17588,1,33.2077,-97.0612
17589,1,23.1167,113.25
17590,1,33.9785,-83.8811
17591,1,49.75,6.1667
17592,1,52.2216,5.495
17593,1,38.5951,-90.5462
17594,1,33.1499,-96.8555
17595,1,55.7522,37.6156
17596,1,32.9478,-96.8915
17597,1,32.3071,-96.0066
17598,1,47.3223,-122.3126
17599,1,43.75,-79.2
17600,1,55.7522,37.6156
17601,1,-27.471,153.0243
17602,1,29.9422,-93.8784
17603,3,32.9193,-96.982
17604,1,23.1167,113.25
17605,1,18.975,72.8258
17606,1,49,32
17607,1,40.8467,-74.2
17608,1,49.9808,36.2527
17609,1,47.2313,39.7233
17610,1,29.9878,-95.655
17611,2,29.5157,-98.3626
17612,1,37.3762,-122.1826
17613,1,35.5331,-97.7707
17614,1,48.6667,9.5667
17615,1,47,20
17616,1,35.2226,-97.4395
17617,1,45.65,-74.1
17618,6,36.0877,-115.1485
17619,1,37.7558,-97.1621
17620,1,32.9126,-96.6389
17621,1,40.0256,-93.4466
17622,1,55.8333,-4.25
17623,1,39.0615,-94.2657
17624,1,43.4423,-71.589
17625,5,36.0877,-115.1485
17626,1,46.4639,30.7386
17627,2,35.4676,-97.5164
17628,1,32.9143,-96.7366
17629,1,14.5667,121.0333
17630,1,13.8333,-88.9167
17631,3,38.4378,-107.0601
17632,1,41.7606,-88.3201
17633,1,31.2622,-89.2723
17634,1,38,-97
17635,1,40.6221,-74.2446
17636,4,26.5595,-81.8736
17637,1,-23.4167,-51.9167
17638,1,25.7743,-80.1937
17639,1,58.6,16.1833
17640,1,32.862,-96.5926
17641,1,38,-97
17642,1,32.5901,-96.9676
17643,1,40.2338,-111.6585
17644,2,32.9234,-97.081
17645,1,32.8343,-97.2289
17646,1,42.1149,-93.6401
17647,1,41.17,-81.1966
17648,1,37.9719,-122.5023
17649,1,45.5,-73.5833
17650,1,39.6762,-104.887
17651,1,32.7831,-96.8067
17652,2,35.7107,-97.4295
17653,1,43.2234,-85.5514
17654,1,49.75,15.5
17655,2,53.55,-113.5
17656,1,35.3512,-86.1838
17657,1,40.9415,-73.9593
17658,1,26.0614,119.3061
17659,1,55.7522,37.6156
17660,2,27.3364,-82.5306
17661,1,35.2226,-97.4395
17662,1,38,-97
17663,1,40.2485,-74.5315
17664,2,33.0198,-96.6989
17665,2,38.4192,-82.4451
17666,1,52.25,21
17667,1,29.6911,-95.2091
17668,1,41.9223,-87.7555
17669,1,45.5,-73.5833
17670,1,41.9223,-87.7555
17671,1,39.8677,-75.0907
17672,1,33.0217,-97.2224
17673,1,31.5497,74.3436
17674,1,39.7388,-104.4083
17675,1,38,-97
17676,1,38,-97
17677,1,39.2692,-94.3891
17678,1,38,-97
17679,1,36.8529,-75.978
17680,1,64.15,-21.95
17681,1,32.814,-96.9489
17682,1,-39.2667,-72.2167
17683,1,29.7633,-95.3633
17684,2,26.1788,-98.3595
17685,1,37.6534,-122.4231
17686,1,43.0718,-70.7626
17687,1,30.1028,-94.174
17688,1,36.0937,-96.9875
17689,1,32.8151,-97.1734
17690,2,38.2161,-85.7677
17691,1,35.7107,-97.4295
17692,1,33.831,-118.3875
17693,1,28.214,-81.9494
17694,2,32.7714,-97.2915
17695,1,33.1032,-96.6706
17696,1,38,-97
17697,2,32.9193,-96.982
17698,1,43.2186,-77.4494
17699,1,48.7194,44.5018
17700,1,35.4676,-97.5164
17701,1,30.0035,-91.8187
17702,1,51,9
17703,1,32.2524,-93.5759
17704,1,22.3167,114.1833
17705,1,32.9579,-96.6236
17706,1,41.3751,-74.6927
17707,1,51.8333,5.8667
17708,1,30.1766,-95.5101
17709,1,42.3626,-71.0843
17710,1,56.6369,47.8711
17711,1,49,32
17712,1,29.4241,-98.4936
17713,1,13.7086,-89.2031
17714,1,29.7523,-95.367
17715,1,13.0833,80.2833
17716,2,44.5888,33.5224
17717,1,34.7465,-92.2896
17718,1,41.3032,-74.7935
17719,1,38,-97
17720,1,-33.6667,151.3
17721,1,36.1659,-86.7844
17722,1,36.1189,-115.1233
17723,1,32.4669,-100.4257
17724,1,30.5801,114.2734
17725,1,46.8738,-96.7676
17726,1,34.3333,132.5
17727,3,60,100
17728,1,32.7254,-97.3208
17729,1,29.7633,-95.3633
17730,2,28.5383,-81.3792
17731,1,33.5779,-101.8552
17732,1,33.4509,-90.6551
17733,1,38,-97
17734,1,33.0559,-96.7311
17735,2,39.2739,-122.0546
17736,1,45.1578,-93.3204
17737,1,59.8944,30.2642
17738,1,35.6473,-82.5512
17739,1,38.082,-84.3699
17740,1,33.0952,-96.7524
17741,1,56.95,24.1
17742,1,30.0799,-95.4172
17743,1,33.5242,-82.0926
17744,1,38,-97
17745,1,38,-97
17746,1,42.2917,-85.5872
17747,1,32.844,-97.1431
17748,1,33.3899,-111.6367
17749,1,34.689,-82.1957
17750,1,-19.9167,-43.9333
17751,1,51.2,6.6833
17752,1,-23.4733,-46.6658
17753,1,1.2931,103.8558
17754,1,41.4066,-75.6218
17755,1,33.0306,-96.9926
17756,1,35.233,-97.4122
17757,1,42.6946,-89.1421
17758,1,43.1313,-74.3571
17759,1,32.7831,-96.8067
17760,1,51.0833,-114.0833
17761,1,41.878,-88.0163
17762,1,38,-97
17763,1,35.0757,-106.6406
17764,1,32.7448,-117.1702
17765,1,51.45,5.4667
17766,1,56.95,24.1
17767,1,33.2148,-97.1331
17768,1,33.4168,-86.6801
17769,1,55.7522,37.6156
17770,1,29.7449,-95.7311
17771,1,38,-97
17772,1,39.4792,-84.713
17773,2,32.7831,-96.8067
17774,1,33.0306,-96.9926
17775,1,13,122
17776,1,31.2414,77.0367
17777,1,27.7479,-99.5957
17778,1,10.1806,-68.0039
17779,1,38,-97
17780,1,32.8524,-97.288
17781,1,33.6141,-101.9574
17782,1,6.2518,-75.5636
17783,1,51,9
17784,1,40.78,-73.1983
17785,1,30.3497,-97.3703
17786,1,49,32
17787,1,26.1223,-80.1434
17788,1,31.1064,-97.4071
17789,2,34.0396,-118.2661
17790,1,44.2264,22.5308
17791,1,33.5207,-86.8025
17792,2,44.9733,-93.2323
17793,1,33.0812,-96.8133
17794,1,25.0833,-77.35
17795,1,40.004,-74.2258
17796,1,38,-97
17797,1,58.0093,56.2841
17798,1,0,0
17799,1,32.1864,-101.451
17800,1,29.5628,106.5528
17801,1,30.3205,-97.8759
17802,1,48.6667,19.5
17803,1,13.754,100.5014
17804,1,26.6951,-80.643
17805,1,39.7684,-86.158
17806,1,29.5628,106.5528
17807,1,45.1772,14.6928
17808,1,32.6586,-97.3842
17809,1,45.7485,4.8467
17810,1,41.4553,-81.9179
17811,1,30.0602,-95.1604
17812,2,51,9
17813,1,33.5423,-117.7831
17814,1,55.7887,49.1221
17815,1,39.0012,-76.9317
17816,1,36.6184,-79.5372
17817,1,42.1273,-86.3073
17818,1,39.9232,-82.8766
17819,1,37.4914,-122.211
17820,1,33.2769,-111.9444
17821,1,39.7744,-86.1097
17822,1,40.2171,-74.7429
17823,3,38,-97
17824,1,38,-97
17825,1,39.9289,116.3883
17826,1,38,-97
17827,1,41.3984,2.1741
17828,1,-26.2052,28.0498
17829,1,32.579,-97.3625
17830,1,-26.8833,-48.65
17831,1,32.7254,-97.3208
17832,1,32.814,-96.9489
17833,1,31.2946,-97.2522
17834,1,26.1884,-97.9232
17835,7,38,-97
17836,1,29.7633,-95.3633
17837,1,52.5,5.75
17838,1,53.95,-113.11
17839,1,33.6653,-117.9718
17840,1,33.0294,-97.0687
17841,1,32.6615,-97.1694
17842,2,40.3149,-86.8908
17843,1,38.2544,-104.6091
17844,5,32.8659,-97.2176
17845,1,32.9234,-97.081
17846,1,39.9872,-74.1601
17847,2,38,-97
17848,1,32.814,-96.9489
17849,1,46,25
17850,1,53.55,10
17851,1,43.6833,-79.7667
17852,1,53.1271,18.02
17853,1,39.5975,-84.156
17854,1,44.9333,25.45
17855,1,47.5,19.0833
17856,1,37.7068,-97.2787
17857,1,37.8034,-120.7464
17858,3,38,-97
17859,1,60,100
17860,1,52,20
17861,1,42.9407,-88.2965
