latitude,longitude,count
40.0483,-85.6855,2
40.1053,-85.6803,1
38.189,-85.6768,2
40.1001,-85.672,1
42.9634,-85.6681,14
42.8664,-85.6635,2
30.1595,-85.6598,3
38.0882,-85.6555,1
42.6739,-85.6447,1
30.2332,-85.6423,1
31.4591,-85.6405,1
41.9439,-85.6325,1
42.996,-85.6314,1
31.4627,-85.6267,1
38.2706,-85.6237,2
42.2011,-85.6169,1
42.2683,-85.6167,4
38.2156,-85.6153,2
35.7923,-85.6133,2
42.2917,-85.5872,3
32.6005,-85.5834,1
38.3036,-85.5787,1
38.0417,-85.5753,1
43.6797,-85.5619,11
43.2234,-85.5514,2
38.2552,-85.5459,1
40.0573,-85.5372,1
37.2507,-85.5177,1
42.7892,-85.5167,1
30.2316,-85.502,1
36.1628,-85.5016,1
37.7905,-85.4848,1
42.2405,-85.4842,1
43.6981,-85.4837,3
32.6099,-85.4808,1
40.912,-85.4762,2
43.3956,-85.4678,2
38.2582,-85.4526,2
39.6032,-85.4301,2
30.4788,-85.4197,1
31.2617,-85.4142,5
38.437,-85.4133,1
31.1503,-85.4114,3
43.5918,-85.3981,2
40.1934,-85.3864,2
35.129,-85.3841,1
37.3646,-85.3758,1
40.2788,-85.371,1
35.0456,-85.3097,1
43.2517,-85.302,1
35.13,-85.2907,1
34.9831,-85.2861,1
34.3067,-85.27,7
41.0394,-85.2322,1
40.9428,-85.232,1
42.2843,-85.2293,1
43.0978,-85.2289,1
31.5951,-85.2108,1
35.1705,-85.2095,1
42.39,-85.1946,1
41.1005,-85.182,3
34.389,-85.1819,3
35.3007,-85.1807,1
34.257,-85.1647,1
43.8832,-85.1555,1
35.0486,-85.155,1
42.8032,-85.1433,3
41.1306,-85.1289,3
34.2662,-85.1159,1
41.1566,-85.111,1
32.5401,-85.0986,1
34.7562,-85.0901,1
33.5801,-85.0766,1
41.1569,-85.0556,1
39.0832,-84.9769,2
34.3687,-84.9341,1
33.7321,-84.9191,4
35.0978,-84.9115,1
34.7982,-84.9082,1
33.8651,-84.8948,2
39.1623,-84.8911,3
33.9922,-84.855,4
33.3734,-84.8541,4
43.5647,-84.8473,1
33.9237,-84.8408,2
34.1651,-84.7999,7
44.0192,-84.7995,1
43.6147,-84.7927,1
33.6638,-84.7331,2
39.4792,-84.713,1
33.8821,-84.7062,2
34.0264,-84.6998,1
33.8595,-84.6838,2
34.0659,-84.6769,1
39.0023,-84.6569,1
33.3393,-84.6485,1
33.5879,-84.6467,2
34.1036,-84.6374,1
42.7257,-84.636,1
41.9201,-84.6305,1
40.5345,-84.6289,1
38.999,-84.6266,4
39.1093,-84.6209,1
34.0234,-84.6155,1
37.092,-84.6041,1
41.8619,-84.6038,2
34.0331,-84.6011,1
40.8769,-84.5869,1
33.5671,-84.581,4
39.1111,-84.5746,1
46.4053,-84.5723,1
42.7394,-84.5698,1
39.024,-84.5624,5
33.391,-84.5615,2
37.9841,-84.5612,2
39.3459,-84.5605,1
42.7325,-84.5555,3
39.0999,-84.5544,2
41.4615,-84.5531,1
33.9526,-84.5499,6
33.9253,-84.5413,1
39.1668,-84.5382,3
42.6333,-84.5377,1
33.8567,-84.5351,1
42.7422,-84.5255,2
33.6222,-84.5231,3
34.1015,-84.5194,2
42.6406,-84.5152,1
33.884,-84.5144,1
39.1808,-84.5138,1
31.4857,-84.5138,1
39.1097,-84.5046,1
34.0247,-84.5033,4
33.8633,-84.4984,1
39.2601,-84.4891,2
42.7283,-84.4882,1
42.737,-84.4839,1
37.9887,-84.4777,3
34.0017,-84.471,1
41.0132,-84.4671,2
33.871,-84.4635,4
33.9306,-84.4613,2
39.2353,-84.4573,3
39.162,-84.4569,8
39.1639,-84.4516,1
33.793,-84.4432,2
42.7627,-84.4427,2
33.9721,-84.4417,1
33.7257,-84.4309,15
39.1546,-84.4293,1
42.7223,-84.4275,1
33.5726,-84.4133,1
39.3376,-84.4044,1
33.5487,-84.4024,3
42.2459,-84.4013,1
39.2748,-84.3986,1
33.7763,-84.398,1
33.6594,-84.3973,1
33.9335,-84.3972,21
39.2066,-84.3964,2
42.2127,-84.3957,3
33.7516,-84.3915,2
33.749,-84.388,20
33.7981,-84.3877,2
33.7453,-84.3829,1
33.7071,-84.3823,2
33.4976,-84.3807,5
38.082,-84.3699,1
33.6221,-84.3691,2
37.9952,-84.3689,4
38.9638,-84.3689,1
33.8181,-84.3604,6
30.4563,-84.354,2
33.5215,-84.3538,2
46.4091,-84.3537,2
36.0445,-84.3444,1
30.1755,-84.3386,1
46.5,-84.3333,1
30.5252,-84.3321,4
39.2713,-84.3321,1
33.9829,-84.3242,4
33.9432,-84.318,2
39.3601,-84.3099,1
37.7666,-84.3031,1
33.89,-84.3028,1
37.7164,-84.2997,1
39.3522,-84.2994,1
30.4425,-84.2986,1
33.7748,-84.2963,2
40.496,-84.2947,1
34.0754,-84.2941,1
33.7708,-84.293,1
35.9724,-84.2904,3
30.4383,-84.2807,4
33.749,-84.2751,1
39.7505,-84.2686,1
39.2689,-84.2638,1
33.8991,-84.2537,1
33.6878,-84.2507,1
39.6182,-84.2488,3
43.6156,-84.2472,2
41.1103,-84.2415,3
35.8188,-84.231,1
33.2023,-84.2306,1
33.9681,-84.2304,1
39.4543,-84.2258,1
39.3281,-84.2215,1
39.0284,-84.2177,1
30.4731,-84.2176,1
33.7844,-84.2135,1
33.9412,-84.2135,2
42.8038,-84.2134,1
33.856,-84.2129,2
39.0131,-84.2049,1
39.7589,-84.1916,5
33.5547,-84.1872,1
33.4514,-84.187,1
35.9217,-84.1829,1
33.9058,-84.1803,2
39.7405,-84.1789,2
34.2281,-84.178,2
30.3994,-84.1725,1
33.8082,-84.1702,1
39.7126,-84.1662,1
40.2839,-84.1648,1
39.7942,-84.1597,1
39.5975,-84.156,2
33.9791,-84.1494,6
33.4473,-84.1469,5
40.7331,-84.1446,1
34.0029,-84.1446,4
34.1483,-84.1404,1
34.2073,-84.1402,2
33.0747,-84.1389,1
40.6811,-84.1279,1
37.1895,-84.1177,1
35.759,-84.1176,2
33.7411,-84.1093,1
40.7426,-84.1052,1
33.7123,-84.1052,1
36.9487,-84.0969,1
35.9279,-84.0852,3
37.129,-84.0833,1
9.9333,-84.0833,4
39.7649,-84.078,1
10.0035,-84.0721,1
34.0515,-84.0713,1
43.6034,-84.0697,2
33.9188,-84.0678,2
35.8218,-84.048,2
33.4777,-84.0388,2
34.1212,-84.0259,1
33.8573,-84.0199,2
39.827,-84.0187,1
35.8572,-84.0177,2
34.0091,-84.0088,2
35.9446,-84.0059,1
41.5737,-84.0052,1
34.1207,-84.0044,1
35.9182,-84.0034,6
10,-84,2
36.0075,-83.9896,2
33.9562,-83.988,4
33.6207,-83.9737,1
35.7565,-83.9705,1
43.4809,-83.9682,1
35.9863,-83.9564,2
33.935,-83.9538,1
33.512,-83.9496,1
43.6095,-83.9461,2
42.6073,-83.9294,1
34.1851,-83.9252,1
35.9606,-83.9207,8
39.0276,-83.9197,1
42.5682,-83.9062,2
9.8533,-83.9023,1
33.8042,-83.8893,2
35.7885,-83.8884,1
33.9785,-83.8811,4
43.0738,-83.8608,4
42.2668,-83.8562,4
35.9043,-83.8407,3
39.8571,-83.8313,1
34.2979,-83.8241,3
43.5674,-83.8221,1
32.8071,-83.8199,1
43.0137,-83.7965,2
39.2417,-83.7913,1
41.0979,-83.7847,1
40.1183,-83.7834,1
34.0977,-83.7762,2
32.8975,-83.7536,1
42.7705,-83.7467,1
42.2776,-83.7409,2
42.2167,-83.7406,1
41.693,-83.7273,1
42.9619,-83.7204,1
42.2923,-83.7145,1
42.2734,-83.7133,2
42.3241,-83.7113,2
43.0658,-83.6921,1
39.3237,-83.691,1
43.0138,-83.6883,2
43.0125,-83.6875,1
41.5755,-83.6847,1
32.8586,-83.6751,1
42.0838,-83.6585,1
43.0116,-83.6578,1
31.706,-83.6532,1
42.9196,-83.6496,5
41.7059,-83.6376,1
41.6024,-83.6337,1
32.8407,-83.6324,2
42.2061,-83.6228,1
42.2411,-83.613,1
42.5626,-83.6099,1
32.621,-83.5999,1
42.273,-83.5994,1
40.6391,-83.5981,1
42.7853,-83.5864,1
41.5295,-83.5656,1
35.8681,-83.5618,1
41.6639,-83.5552,2
42.6917,-83.5541,1
36.553,-83.5477,1
38.7945,-83.5452,2
41.7073,-83.543,2
42.4165,-83.5297,2
43.0443,-83.5192,9
43.0348,-83.518,2
44.2695,-83.5147,1
41.6973,-83.4916,1
42.3291,-83.4877,2
42.2856,-83.4858,1
42.4312,-83.4833,1
42.5378,-83.481,1
42.1759,-83.4807,2
42.553,-83.4802,1
42.5038,-83.4764,2
41.9115,-83.4651,1
42.4634,-83.4646,2
34.204,-83.4571,1
45.0657,-83.4551,2
41.6604,-83.448,1
41.5701,-83.4303,1
31.1371,-83.4235,1
42.7237,-83.4222,4
42.6486,-83.4052,1
42.4648,-83.4034,2
37.0904,-83.3955,1
33.3268,-83.3885,1
42.2771,-83.3877,1
42.6884,-83.3865,12
42.5428,-83.3795,1
42.4645,-83.3763,3
42.3318,-83.371,1
42.289,-83.3686,1
40.254,-83.3685,1
41.4514,-83.3658,1
42.6465,-83.3554,2
42.3684,-83.3527,1
42.5065,-83.3491,1
42.3252,-83.3453,1
43.0519,-83.3346,4
30.8717,-83.3334,1
33.9033,-83.3306,1
36.2222,-83.3237,1
42.203,-83.3166,2
44.5878,-83.3164,1
33.4493,-83.3115,1
42.6389,-83.291,1
30.8485,-83.2878,2
42.7453,-83.2726,1
42.2256,-83.2685,2
42.3027,-83.2456,1
42.5872,-83.2362,1
42.6875,-83.2341,2
33.0801,-83.2321,1
42.4969,-83.2321,1
42.465,-83.2307,1
42.4734,-83.2219,3
42.1331,-83.2182,1
42.2654,-83.208,1
42.2061,-83.206,1
42.3295,-83.1908,1
35.967,-83.1877,1
42.4992,-83.1811,1
40.0231,-83.181,5
30.6822,-83.1796,1
42.2812,-83.1795,1
42.1742,-83.1794,1
42.2462,-83.179,1
42.5983,-83.1785,1
42.1395,-83.1783,1
32.1977,-83.1776,2
42.5563,-83.1769,1
42.195,-83.165,1
42.5216,-83.1633,1
40.0989,-83.1615,1
42.6056,-83.1499,2
42.4895,-83.1446,1
42.4712,-83.1422,2
42.4895,-83.1419,2
39.9649,-83.1383,1
42.6806,-83.1338,2
40.5887,-83.1285,1
42.6599,-83.1237,2
42.556,-83.1178,1
40.0992,-83.1141,1
42.5053,-83.1052,1
42.3755,-83.0772,2
40.1578,-83.0752,1
42.5645,-83.0647,2
42.3284,-83.0554,5
42.6096,-83.0516,1
42.3314,-83.0457,5
39.9881,-83.0444,2
39.1527,-83.0391,1
42.3333,-83.0333,7
40.0048,-83.0242,2
39.9653,-83.0235,1
42.5144,-83.0159,2
40.1984,-83.0102,1
42.5587,-83.0092,3
39.9612,-82.9988,13
42.4736,-82.9968,1
38.3364,-82.9924,1
35.4887,-82.9887,2
39.3331,-82.9824,1
40.0091,-82.9814,1
42.429,-82.9772,1
35.4499,-82.9761,1
40.0853,-82.9752,1
42.7009,-82.9591,1
37.3354,-82.9566,1
34.6857,-82.9532,1
42.5387,-82.9494,2
39.6006,-82.946,1
42.4651,-82.9441,2
42.5096,-82.9361,1
42.5991,-82.9312,3
40.1262,-82.9291,2
40.1697,-82.923,2
42.584,-82.9206,3
42.3862,-82.9119,1
32.5404,-82.9038,1
42.4655,-82.9013,3
42.4215,-82.8987,1
40.1071,-82.8981,3
39.5929,-82.8912,2
42.5256,-82.8836,2
39.9232,-82.8766,1
40.0345,-82.8695,1
41.5227,-82.8589,1
36.0828,-82.8508,1
42.6753,-82.8385,1
36.2652,-82.834,1
39.9548,-82.8121,1
39.8251,-82.7958,1
27.8428,-82.7955,2
35.1698,-82.7897,2
39.9548,-82.7693,1
28.0288,-82.7689,1
42.0333,-82.75,1
29.6439,-82.737,1
43.5267,-82.7352,1
41.4016,-82.731,2
43.5205,-82.7241,1
27.7531,-82.7224,1
28.2442,-82.7193,1
34.5342,-82.7167,1
27.8386,-82.7166,1
27.8626,-82.7094,1
35.5119,-82.7037,4
27.8428,-82.6995,2
35.6551,-82.6962,1
27.7709,-82.6793,5
27.8178,-82.6773,1
27.7899,-82.6773,2
38.565,-82.6772,1
39.9956,-82.6743,1
27.7362,-82.6691,1
29.0302,-82.6687,1
38.4795,-82.6602,1
28.2158,-82.6596,1
27.8715,-82.6542,2
34.5034,-82.6501,1
27.4917,-82.6405,1
30.1897,-82.6393,1
27.7723,-82.6341,1
27.8563,-82.6318,1
35.5683,-82.6272,1
39.0245,-82.6212,1
34.4916,-82.6158,1
39.6878,-82.6046,2
30.0576,-82.6021,2
28.4772,-82.5999,2
28.1764,-82.5954,1
28.9025,-82.5926,1
34.8861,-82.5857,1
27.4828,-82.5835,1
40.7573,-82.579,3
27.4373,-82.5775,1
27.4989,-82.5748,2
41.2213,-82.5746,1
36.5484,-82.5618,8
35.6473,-82.5512,2
35.2744,-82.5336,1
27.3364,-82.5306,4
27.4829,-82.5306,1
33.4966,-82.5286,1
28.0822,-82.5239,2
27.4393,-82.5214,1
28.7501,-82.5166,1
35.4662,-82.5165,1
27.9987,-82.5156,6
40.7584,-82.5155,1
27.2585,-82.515,2
28.6367,-82.5148,1
28.4838,-82.513,1
27.8867,-82.5117,5
40.6201,-82.5107,1
27.5931,-82.5051,1
28.3775,-82.5005,1
40.3814,-82.4993,2
27.9731,-82.4938,1
41.3253,-82.4932,1
28.0771,-82.4871,2
39.286,-82.4756,1
36.2943,-82.4735,2
27.2856,-82.4727,1
27.9578,-82.4622,2
28.1511,-82.4615,1
35.3187,-82.4609,1
38.4818,-82.4594,1
27.9475,-82.4584,8
27.0998,-82.4543,1
28.0511,-82.4507,1
28.136,-82.4476,1
38.4192,-82.4451,2
35.0768,-82.4361,1
29.6851,-82.4324,7
42.9709,-82.4249,1
38.3685,-82.4245,2
29.6381,-82.4141,2
29.5731,-82.4076,7
42.9667,-82.4,3
41.0851,-82.3999,1
35.514,-82.3959,3
34.8526,-82.394,1
28.0374,-82.3902,4
28.5553,-82.3879,2
29.7641,-82.3851,1
27.5701,-82.3798,1
27.7967,-82.3797,1
41.3882,-82.3754,2
28.9,-82.3745,1
38.4034,-82.3577,2
36.3134,-82.3535,2
28.1203,-82.3529,2
35.394,-82.341,1
29.6516,-82.3248,26
29.6433,-82.3214,2
35.6179,-82.3212,1
40.8687,-82.3182,2
40.8684,-82.3149,1
27.9003,-82.3024,1
27.9587,-82.295,1
29.7598,-82.2809,6
34.6945,-82.2789,1
41.3568,-82.262,1
34.7371,-82.2543,1
34.8601,-82.2464,2
35.2082,-82.2385,1
27.0442,-82.2359,1
34.7664,-82.2202,1
34.6734,-82.1998,1
34.689,-82.1957,1
29.02,-82.1902,1
42.4,-82.1833,1
28.2336,-82.1812,1
41.4457,-82.1805,1
34.9405,-82.1672,2
33.5578,-82.1648,7
34.9838,-82.1627,1
34.2475,-82.147,2
29.1872,-82.1401,6
41.4396,-82.1348,1
27.0228,-82.1266,1
34.9104,-82.123,1
41.3649,-82.115,2
28.0186,-82.1129,1
34.9509,-82.1059,1
39.3292,-82.1013,1
33.314,-82.0968,6
29.1654,-82.0967,2
33.4804,-82.0941,1
33.5242,-82.0926,8
39.6026,-82.0882,1
35.0484,-82.0852,1
39.3031,-82.0828,2
27.9949,-82.0804,1
33.281,-82.0743,1
39.9553,-82.0718,3
36.762,-82.0388,1
34.8564,-82.024,2
38.4326,-82.0201,1
41.3853,-82.0195,1
39.9404,-82.0132,1
33.471,-81.9748,6
33.3457,-81.9722,1
33.4257,-81.9611,1
28.0395,-81.9498,1
26.5629,-81.9495,1
28.214,-81.9494,1
26.6292,-81.9432,1
33.5244,-81.9424,3
28.0098,-81.9337,2
34.9496,-81.9321,1
38.5065,-81.9252,2
41.3784,-81.9236,1
28.9175,-81.9229,1
41.4446,-81.922,2
41.4553,-81.9179,1
34.8992,-81.9175,2
28.0407,-81.9043,1
41.0696,-81.8982,1
26.6231,-81.8754,2
26.5595,-81.8736,4
26.4867,-81.8621,2
41.1343,-81.8559,1
41.313,-81.8512,1
41.4403,-81.8458,2
26.7144,-81.8434,2
26.6217,-81.8406,6
26.5284,-81.8295,1
34.9886,-81.825,1
41.3132,-81.8111,2
26.2511,-81.8099,1
38.3633,-81.8089,1
26.1917,-81.8043,2
26.142,-81.7948,4
41.3862,-81.7915,4
26.3711,-81.7733,1
28.5494,-81.7729,1
46.25,-81.7667,1
26.2385,-81.7641,1
41.0621,-81.7451,1
41.3146,-81.7449,2
31.708,-81.7423,1
41.3928,-81.7347,1
33.5604,-81.7195,1
25.9412,-81.7184,1
36.2213,-81.7134,1
26.1873,-81.7113,2
26.2666,-81.7093,1
26.3997,-81.7011,2
41.4995,-81.6954,2
29.6865,-81.6953,1
33.4483,-81.6921,2
30.8,-81.6898,2
30.3246,-81.6851,1
24.5857,-81.681,1
30.4901,-81.6717,3
36.2191,-81.6563,1
30.3322,-81.6556,7
29.5408,-81.6552,1
30.3304,-81.6516,1
38.4825,-81.6447,1
29.6486,-81.6376,1
41.1537,-81.6374,1
34.2767,-81.6365,1
38.3498,-81.6326,2
30.6458,-81.6299,3
41.3198,-81.6268,1
41.3991,-81.6074,1
28.1911,-81.6068,2
28.7311,-81.6012,1
30.1945,-81.6006,1
31.8469,-81.596,1
40.8843,-81.5946,1
31.8581,-81.5854,1
41.4737,-81.5798,1
30.7917,-81.5731,1
30.0689,-81.5621,1
28.5692,-81.544,1
30.1438,-81.5401,1
41.3891,-81.5368,1
41.4379,-81.5366,2
34.2093,-81.5332,1
28.6616,-81.5307,2
26.2888,-81.53,1
28.5704,-81.5298,1
41.3451,-81.5285,3
30.6005,-81.5283,2
41.5931,-81.5268,1
31.3147,-81.5222,1
41.0814,-81.519,6
28.7313,-81.5158,1
30.2866,-81.515,1
41.0764,-81.5103,3
30.3533,-81.499,2
28.204,-81.4951,1
32.5626,-81.494,1
28.5898,-81.4928,1
31.1823,-81.4926,2
40.441,-81.492,1
40.8182,-81.4918,1
31.15,-81.4915,2
41.1339,-81.4846,2
40.5641,-81.4836,1
28.5225,-81.4835,1
41.5584,-81.4756,2
41.1482,-81.4736,2
41.4973,-81.4714,2
41.2501,-81.4577,2
41.6502,-81.4533,1
28.3853,-81.448,1
40.4898,-81.4457,1
41.0146,-81.4444,1
28.5143,-81.4429,3
41.2401,-81.4407,2
28.0836,-81.4405,3
41.1595,-81.4404,2
40.8996,-81.4396,4
41.1741,-81.4389,1
40.8172,-81.4385,1
28.3899,-81.4366,1
30.2878,-81.4264,1
30.3607,-81.4262,1
41.0979,-81.4258,1
28.6653,-81.4188,4
28.3047,-81.4167,2
41.5344,-81.4146,1
28.7346,-81.4114,2
30.2801,-81.405,1
28.5792,-81.3943,10
41.4362,-81.3865,1
28.5383,-81.3792,10
41.6384,-81.3787,1
29.9215,-81.3785,1
40.7989,-81.3785,1
35.2558,-81.3707,1
28.5445,-81.3706,1
31.2163,-81.3666,9
28.6638,-81.3662,1
28.8301,-81.3618,1
30.1023,-81.3532,1
28.326,-81.3513,1
40.2337,-81.3443,1
35.7332,-81.3412,1
28.7578,-81.3397,1
41.6662,-81.3396,2
28.6,-81.3392,2
40.9637,-81.3312,1
41.1352,-81.326,3
40.8987,-81.324,1
28.2887,-81.3204,3
29.8947,-81.3145,4
28.6989,-81.3081,2
28.6079,-81.3055,2
28.6812,-81.2763,2
28.8006,-81.2731,4
29.0697,-81.2711,2
28.4806,-81.2584,1
42.9833,-81.25,6
41.7245,-81.2457,1
33.7632,-81.2448,1
33.9815,-81.2362,1
41.3308,-81.2294,2
37.2698,-81.2223,1
32.2923,-81.2182,1
29.5706,-81.2175,1
34.1422,-81.2047,2
35.9183,-81.2002,1
28.6766,-81.1991,3
28.5106,-81.1976,2
41.6972,-81.1974,1
41.17,-81.1966,4
37.471,-81.194,1
29.4839,-81.1916,1
37.7782,-81.1882,1
41.1601,-81.1675,1
34.0814,-81.1498,1
35.2617,-81.1485,1
33.9348,-81.1444,1
40.9153,-81.1059,1
39.7453,-81.1054,1
37.3662,-81.1026,2
32.0835,-81.0998,6
41.3129,-81.0805,1
31.9714,-81.0716,1
39.9942,-81.0713,1
27.1519,-81.0611,1
41.7932,-81.0578,1
29.2858,-81.0559,3
41.2351,-81.0493,1
34.0007,-81.0348,1
35.5312,-81.0298,1
34.9249,-81.0251,1
33.9849,-81.025,1
34.8889,-81.0237,1
29.2108,-81.0228,1
33.9937,-81.0199,1
40.2612,-81.0199,1
34.0308,-81.0014,1
46.5,-80.9667,3
36.6694,-80.9395,1
26.7542,-80.9337,1
8.0833,-80.9333,1
35.2344,-80.9091,2
35.5675,-80.8908,3
32.2528,-80.8895,2
33.9043,-80.877,1
41.6603,-80.8606,1
40.9009,-80.8568,1
33.4885,-80.8559,1
38.2812,-80.8526,1
28.5311,-80.8523,4
35.1311,-80.8512,2
35.2271,-80.8431,3
35.1074,-80.8258,2
35.3366,-80.7958,1
36.3177,-80.7772,1
28.2816,-80.7645,1
41.0979,-80.7613,3
28.0782,-80.7534,2
35.3284,-80.7459,1
41.1851,-80.7422,1
36.7626,-80.7348,1
34.9273,-80.7278,1
28.3508,-80.7253,1
35.1168,-80.7237,1
43.3833,-80.7167,1
41.3598,-80.7148,1
35.1063,-80.712,1
41.1709,-80.6799,1
35.0748,-80.6774,1
40.3968,-80.6749,1
35.4198,-80.6748,1
28.5392,-80.672,1
32.4316,-80.6698,1
41.0246,-80.6697,1
41.08,-80.6635,2
28.149,-80.6528,2
41.8457,-80.6526,2
26.6951,-80.643,1
35.1833,-80.6423,1
36.1242,-80.6351,1
-5.2,-80.6333,1
35.4874,-80.6217,1
36.4617,-80.6191,1
28.3257,-80.6122,1
41.1334,-80.6119,1
28.0381,-80.6115,1
28.0836,-80.6081,4
28.0345,-80.5887,1
44.6,-80.5833,1
35.4087,-80.5795,1
43.4667,-80.5333,1
43.45,-80.5,4
41.235,-80.4971,1
33.8704,-80.4604,1
41.2334,-80.4487,4
37.2669,-80.4325,2
41.2292,-80.4244,1
27.3326,-80.4217,3
25.4903,-80.4187,1
26.1136,-80.4153,1
26.009,-80.4091,1
25.7086,-80.4063,1
25.5974,-80.4031,1
27.6386,-80.3973,3
40.7731,-80.3959,1
39.5225,-80.3873,1
27.5921,-80.3853,1
25.5225,-80.3852,4
27.2498,-80.3797,1
26.0652,-80.3704,1
25.7341,-80.3594,1
37.1791,-80.3515,1
41.0037,-80.347,1
25.9825,-80.3434,2
26.7162,-80.338,1
36.322,-80.3379,2
25.8905,-80.3353,1
41.0586,-80.3348,1
25.6032,-80.3347,1
27.4467,-80.3256,1
25.7981,-80.3206,1
36.9112,-80.32,1
25.9372,-80.317,2
25.8338,-80.3017,1
26.0252,-80.296,1
25.6663,-80.2924,1
25.9829,-80.2794,1
25.8576,-80.2781,2
25.9475,-80.2779,1
26.1001,-80.2723,1
25.72,-80.2707,2
43.1333,-80.2667,2
36.0864,-80.2636,1
27.0775,-80.2587,1
25.9336,-80.2586,1
26.272,-80.258,1
40.1582,-80.2553,1
27.1975,-80.2528,1
43.55,-80.25,1
40.3548,-80.2364,1
25.7267,-80.2358,5
25.7529,-80.2333,1
26.3033,-80.2276,1
26.1534,-80.2249,1
26.0698,-80.2223,1
35.34,-80.2108,1
32.9647,-80.2015,2
25.7743,-80.1937,17
35.7362,-80.1931,1
25.7631,-80.1911,1
26.0212,-80.1895,2
40.4998,-80.1842,1
25.7806,-80.1826,2
25.9274,-80.1801,1
33.0185,-80.1757,1
40.2713,-80.1702,2
25.9332,-80.1625,3
25.6968,-80.1611,1
26.0909,-80.1544,1
25.8968,-80.1529,1
25.9863,-80.1518,2
40.5775,-80.1503,1
26.0112,-80.1495,7
26.1223,-80.1434,13
26.3084,-80.1432,1
26.8234,-80.1386,2
25.8582,-80.1312,1
25.7906,-80.13,1
26.5958,-80.1299,2
26.1209,-80.1273,6
26.2379,-80.1248,4
26.1906,-80.111,3
40.4067,-80.1108,1
32.8413,-80.107,1
40.4413,-80.1064,2
26.3818,-80.1046,5
40.4673,-80.1027,3
26.2357,-80.0996,4
26.9342,-80.0942,1
42.0952,-80.0928,1
35.0073,-80.086,1
26.3453,-80.0855,1
42.1292,-80.0851,5
26.3587,-80.0831,1
40.629,-80.0793,2
40.5035,-80.0784,1
26.4574,-80.0783,2
26.4615,-80.0728,2
41.7879,-80.0678,1
26.5253,-80.0664,2
39.4841,-80.0601,1
26.6693,-80.0593,1
26.6159,-80.057,1
26.7153,-80.0534,4
40.5465,-80.0525,1
40.4184,-80.0509,1
40.369,-80.0457,1
32.8688,-80.04,1
33.118,-80.0384,1
40.5161,-80.0375,1
40.4344,-80.0248,6
36.0807,-80.0244,1
40.3964,-80.0154,1
40.371,-80.0079,1
32.9878,-80.0057,2
9,-80,77
32.801,-79.9969,1
40.4406,-79.9959,9
40.4734,-79.9903,2
35.8032,-79.9827,1
40.3441,-79.9773,1
36.7045,-79.9712,1
40.3787,-79.971,5
37.2701,-79.9601,1
40.4439,-79.9561,1
40.4639,-79.9468,1
37.271,-79.9414,1
32.7766,-79.9309,1
40.4531,-79.9294,1
40.431,-79.9227,1
37.417,-79.9131,1
40.3609,-79.9015,1
36.1207,-79.8946,1
37.3197,-79.8905,2
40.1484,-79.8878,1
40.5373,-79.88,1
40.4345,-79.8661,1
40.8151,-79.8598,2
32.8488,-79.8577,1
32.8229,-79.8549,5
40.2562,-79.8531,1
-6.7736,-79.8417,1
43.25,-79.8333,6
40.4169,-79.8235,3
43.3167,-79.8,10
36.0726,-79.792,1
33.6572,-79.7767,1
43.6833,-79.7667,13
34.1954,-79.7626,1
43.2167,-79.75,2
40.4836,-79.7464,2
43.8833,-79.7333,2
40.5728,-79.7248,1
40.3178,-79.7177,4
40.3245,-79.7011,1
44.3833,-79.7,1
39.0965,-79.6809,1
41.4671,-79.6673,1
43.4333,-79.6667,3
43.6,-79.65,9
42.9,-79.6167,2
43.7833,-79.6,4
40.7073,-79.5698,1
40.3356,-79.5507,1
40.3015,-79.5389,1
36.6184,-79.5372,1
40.149,-79.5181,1
37.8015,-79.5123,1
35.9894,-79.5047,1
41.0414,-79.5031,3
43.6867,-79.4867,2
43.7167,-79.4833,1
40.7105,-79.4774,1
44.25,-79.4667,1
44,-79.4667,1
46.3,-79.45,1
44.05,-79.45,2
36.6399,-79.4494,3
43.8667,-79.4333,1
43.6667,-79.4167,35
39.4079,-79.4067,1
36.7546,-79.3997,1
44.3,-79.3667,1
35.9665,-79.345,1
37.3638,-79.2897,1
43.8667,-79.2667,2
40.2431,-79.2375,1
43.1667,-79.2333,4
39.9375,-79.2237,1
43.75,-79.2,6
35.2869,-79.1797,1
37.3483,-79.1571,2
40.6224,-79.1454,1
41.8439,-79.145,1
37.4138,-79.1423,1
36.0525,-79.1077,1
41.1612,-79.0831,1
37.4702,-79.0652,3
35.9132,-79.0558,1
43.1,-79.05,2
43.8667,-79.0333,1
35.057,-79.0147,2
35.139,-79.006,1
35.0246,-78.9968,1
36.3995,-78.976,1
33.6224,-78.9745,1
43.8667,-78.9333,1
35.8896,-78.9244,1
40.3267,-78.922,2
38.1103,-78.9073,2
40.3192,-78.9009,1
42.4438,-78.8991,2
35.994,-78.8986,9
42.9516,-78.8941,2
33.6891,-78.8867,1
40.3106,-78.8802,1
42.8864,-78.8784,1
42.9197,-78.8779,2
42.8884,-78.8761,1
35.7895,-78.8743,1
43.9,-78.8667,3
40.2923,-78.8458,1
42.9905,-78.842,4
36.0355,-78.8391,1
35.5446,-78.8309,10
42.7091,-78.8301,2
35.8235,-78.8256,1
34.9339,-78.8226,1
42.895,-78.8188,1
40.4056,-78.8086,1
38.227,-78.8065,1
43.9,-78.8,1
35.8059,-78.7997,3
35.7509,-78.7789,3
39.6351,-78.7665,1
